---SAE UIC MOTORSPORTS---
---Version #: 1.7---
Message ID: 0x0005AE07

Time Stamp (Second(s)), Accel X (G), Accel Y (G), Accel Z (G)
16.4954,-0.412,0.073,-0.099
16.4974,-0.56,0.189,-0.367
16.4994,-0.554,0.135,-0.416
16.5075,-0.573,0.018,-0.314
16.5076,-0.573,0.018,-0.314
16.5077,-0.573,0.018,-0.314
16.5078,-0.573,0.018,-0.314
16.5114,-0.695,0.172,0.143
16.5135,-0.773,0.255,-0.133
16.5154,-0.745,0.293,0.109
16.5175,-0.847,0.275,-0.481
16.5195,-0.529,0.011,-0.051
16.5275,0.062,0.017,-0.078
16.5276,0.062,0.017,-0.078
16.5277,0.062,0.017,-0.078
16.5279,0.062,0.017,-0.078
16.5295,0.257,0.102,-0.045
16.5315,0.155,0.237,-0.292
16.5335,-0.01,-0.008,0.066
16.5355,0.086,0.015,-0.022
16.5375,0.103,0.373,-0.387
16.5474,0.585,-0.024,-0.204
16.5476,0.585,-0.024,-0.204
16.5477,0.813,0.039,-0.096
16.5478,0.813,0.039,-0.096
16.5479,0.813,0.039,-0.096
16.5494,0.728,-0.009,0.087
16.5516,-0.016,-0.102,0.017
16.5535,0.131,-0.041,-0.044
16.5554,-0.64,0.105,-0.252
16.5575,-0.557,0.205,-0.467
16.5674,-0.455,0.032,-0.068
16.5686,-0.43,0.081,0.099
16.5687,-0.34,0.376,-0.243
16.5688,-0.34,0.376,-0.243
16.5689,-0.34,0.376,-0.243
16.5694,-0.34,0.376,-0.243
16.5715,-0.279,0.135,-0.197
16.5735,-0.598,0.315,-0.28
16.5754,-0.455,0.266,0.039
16.5775,-0.086,0.179,0.186
16.5874,-0.298,0.248,0.128
16.5877,-0.298,0.248,0.128
16.5878,-0.579,0.36,-0.297
16.5879,-0.579,0.36,-0.297
16.588,-0.579,0.36,-0.297
16.5895,-0.417,0.118,0.128
16.5915,-0.456,0.35,-0.285
16.5935,-0.196,0.013,0.068
16.5954,-0.115,0.165,0.042
16.5975,-0.415,0.141,-0.018
16.5994,-0.374,0.242,0.138
16.6076,0.098,0.16,-0.025
16.6078,0.098,0.16,-0.025
16.6079,0.123,0.249,0.11
16.608,0.123,0.249,0.11
16.6095,-0.021,0.301,0.188
16.6135,0.126,-0.027,0.139
16.6154,0.135,0.347,-0.28
16.6175,0.22,0.352,-0.087
16.6194,0.232,0.098,0.004
16.6276,0.624,0.174,-0.198
16.6278,0.624,0.174,-0.198
16.628,0.624,0.174,-0.198
16.6281,0.628,0.222,-0.148
16.6294,0.403,0.21,0.131
16.6314,0.665,-0.033,0.108
16.6335,0.775,0.165,-0.217
16.6354,0.806,-0.342,0.131
16.6374,0.843,-0.4,0.182
16.6394,0.76,-0.472,-0.178
16.6482,0.949,-0.282,0.139
16.6483,0.949,-0.282,0.139
16.6484,0.949,-0.282,0.139
16.6486,0.949,-0.282,0.139
16.6494,0.831,-0.422,0.118
16.6514,0.726,-0.101,-0.114
16.6534,1.054,-0.25,0.181
16.6554,0.94,-0.179,0.151
16.6574,0.981,-0.145,0.195
16.6673,0.489,-0.037,-0.093
16.6675,0.489,-0.037,-0.093
16.6687,0.374,-0.184,-0.077
16.6689,0.374,-0.184,-0.077
16.6691,0.374,-0.184,-0.077
16.6695,0.432,0.13,-0.239
16.6714,0.542,0.077,-0.141
16.6734,0.698,0.034,-0.033
16.6754,0.587,0.063,0.011
16.6774,0.52,0.072,0.298
16.6794,0.298,0.207,-0.108
16.6874,0.518,0.076,0.068
16.6876,0.518,0.076,0.068
16.6877,0.518,0.076,0.068
16.6879,0.518,0.076,0.068
16.6894,0.31,0.254,-0.041
16.6914,0.338,-0.025,0.189
16.6934,0.236,0.14,0.033
16.6954,0.319,0.147,-0.17
16.6974,0.515,0.011,-0.098
16.7074,0.23,0.115,0.153
16.7075,0.23,0.115,0.153
16.7076,0.23,0.115,0.153
16.7077,0.23,0.115,0.153
16.7079,0.23,0.115,0.153
16.7094,0.348,0.132,-0.194
16.7114,0.476,0.034,-0.235
16.7134,0.622,0.253,-0.194
16.7154,0.67,0.022,-0.052
16.7174,0.697,-0.114,-0.07
16.7274,0.686,-0.357,0.011
16.7275,0.782,-0.252,-0.017
16.7276,0.782,-0.252,-0.017
16.7278,0.782,-0.252,-0.017
16.7279,0.782,-0.252,-0.017
16.7295,0.68,-0.2,-0.013
16.7315,0.502,-0.263,-0.018
16.7335,0.545,-0.035,-0.096
16.7355,0.545,-0.171,-0.065
16.7375,0.586,-0.053,-0.041
16.7395,0.584,-0.028,-0.036
16.7484,0.407,0.061,0.103
16.7486,0.431,0.082,0.038
16.7487,0.431,0.082,0.038
16.7488,0.431,0.082,0.038
16.7495,0.431,0.082,0.038
16.7515,0.309,0.049,0.023
16.7535,-0.32,0.037,-0.102
16.7554,-0.468,0.254,0.02
16.7575,-0.378,0.017,0.161
16.7596,-0.084,0.133,0.119
16.7676,-0.248,0.307,-0.21
16.7686,-0.451,0.24,-0.334
16.7687,-0.294,0.134,-0.152
16.7688,-0.294,0.134,-0.152
16.7695,-0.294,0.134,-0.152
16.7714,-0.015,0.084,0.018
16.7735,0.13,0.122,-0.028
16.7754,0.32,0.06,0.014
16.7775,0.197,-0.055,0.037
16.7795,-0.016,0.234,0.001
16.7876,0.441,0.01,-0.129
16.7878,0.261,-0.112,-0.107
16.7879,0.261,-0.112,-0.107
16.788,0.261,-0.112,-0.107
16.7895,0.265,-0.117,0.059
16.7914,-0.009,0.011,0.094
16.7935,-0.079,0.024,0.043
16.7954,-0.179,-0.109,-0.13
16.7975,0.079,-0.124,-0.027
16.8073,-0.153,-0.093,0
16.8076,-0.153,-0.093,0
16.8078,-0.153,-0.093,0
16.8079,-0.016,-0.231,-0.126
16.808,-0.016,-0.231,-0.126
16.8095,-0.026,-0.215,-0.285
16.8114,-0.065,-0.361,-0.2
16.8135,-0.029,-0.308,-0.08
16.8154,-0.337,-0.244,0.052
16.8175,-0.149,-0.339,0.087
16.8195,0,-0.257,0.004
16.8277,-0.23,-0.24,0.05
16.8279,-0.23,-0.24,0.05
16.828,-0.477,-0.304,-0.028
16.8281,-0.477,-0.304,-0.028
16.8295,-0.273,-0.37,0.039
16.8314,-0.471,-0.439,0.107
16.8335,-0.309,-0.402,-0.15
16.8354,-0.154,-0.337,-0.088
16.8374,-0.242,-0.388,0.009
16.8395,-0.314,-0.412,-0.006
16.8484,-0.457,-0.617,-0.141
16.8486,-0.457,-0.617,-0.141
16.8488,-0.457,-0.617,-0.141
16.849,-0.457,-0.617,-0.141
16.8495,-0.225,-0.721,0.155
16.8514,-0.285,-0.54,0.156
16.8534,-0.237,-0.829,0.119
16.8554,-0.305,-0.715,-0.032
16.8574,-0.268,-0.702,-0.122
16.8673,-0.157,-0.942,0.091
16.8674,-0.157,-0.942,0.091
16.8684,-0.169,-0.897,0.05
16.8685,-0.169,-0.897,0.05
16.8686,-0.169,-0.897,0.05
16.8694,-0.229,-0.709,-0.056
16.8714,-0.312,-0.678,-0.073
16.8734,-0.152,-0.836,-0.084
16.8755,-0.306,-0.702,-0.182
16.8774,-0.251,-0.851,0.036
16.8794,-0.329,-0.649,-0.132
16.8875,-0.099,-0.965,0.048
16.8876,-0.099,-0.965,0.048
16.8877,-0.099,-0.965,0.048
16.8879,-0.099,-0.965,0.048
16.8894,-0.093,-0.879,-0.193
16.8914,-0.253,-0.716,-0.158
16.8935,-0.638,-0.653,-0.187
16.8954,-0.629,-0.7,0.024
16.8974,-0.611,-0.712,0.045
16.9073,-0.511,-0.685,-0.094
16.9075,-0.511,-0.685,-0.094
16.9076,-0.511,-0.685,-0.094
16.9077,-0.511,-0.685,-0.094
16.9078,-0.511,-0.685,-0.094
16.9094,-0.427,-0.547,-0.14
16.9114,-0.283,-0.559,0.085
16.9134,-0.459,-0.675,0.175
16.9154,-0.365,-0.584,0.129
16.9174,-0.391,-0.811,-0.048
16.9194,-0.338,-0.769,-0.068
16.9275,-0.676,-0.739,0.184
16.9276,-0.676,-0.739,0.184
16.9277,-0.676,-0.739,0.184
16.9278,-0.676,-0.739,0.184
16.9294,-0.392,-0.392,-0.011
16.9314,-0.219,-0.245,0.024
16.9334,-0.45,-0.362,0.02
16.9355,-0.518,-0.417,-0.008
16.9375,-0.499,-0.264,-0.016
16.9473,-0.261,0.047,-0.047
16.9485,-0.211,0.042,-0.097
16.9486,-0.536,-0.061,-0.221
16.9487,-0.536,-0.061,-0.221
16.9488,-0.536,-0.061,-0.221
16.9495,-0.536,-0.061,-0.221
16.9515,-0.481,0.059,-0.29
16.9535,-0.52,0.083,-0.02
16.9555,-0.337,0.067,0.001
16.9574,-0.312,0.282,-0.075
16.9595,-0.263,0.154,0.116
16.9676,-0.312,0.065,-0.199
16.9686,-0.421,0.029,-0.077
16.9687,-0.421,0.029,-0.077
16.9688,-0.421,0.029,-0.077
16.9696,-0.421,0.029,-0.077
16.9714,-0.329,-0.048,0.069
16.9735,-0.416,0.199,0.085
16.9755,-0.252,0.146,-0.023
16.9774,-0.388,0.087,-0.023
16.9795,-0.478,-0.059,0.186
16.9876,-0.597,-0.013,-0.169
16.9877,-0.597,-0.013,-0.169
16.9878,-0.52,-0.02,0.04
16.9879,-0.52,-0.02,0.04
16.9914,-0.303,0.181,0.106
16.9935,-0.382,0.099,0.062
16.9955,-0.469,0.117,-0.157
16.9974,-0.49,0.095,0.048
16.9995,-0.437,0.081,-0.083
17.0075,-0.414,0.335,0.244
17.0077,-0.414,0.335,0.244
17.0078,-0.423,0.211,0.02
17.0079,-0.423,0.211,0.02
17.0095,-0.576,0.257,-0.146
17.0114,-0.562,0.172,-0.229
17.0135,-0.525,0.044,0.076
17.0155,-0.439,0.345,-0.115
17.0174,-0.371,0.209,0.094
17.0195,-0.582,0.192,0.224
17.0276,-0.487,0.297,-0.196
17.0277,-0.487,0.297,-0.196
17.0278,-0.487,0.297,-0.196
17.0279,-0.321,0.25,0.007
17.0296,-0.503,0.314,-0.055
17.0314,-0.194,0.153,0.298
17.0334,-0.128,0.132,0.112
17.0355,-0.071,0.176,-0.039
17.0374,-0.08,0.202,0.16
17.0395,-0.374,0.263,-0.015
17.0485,0.192,0.029,0.212
17.0486,0.192,0.029,0.212
17.0488,0.192,0.029,0.212
17.0496,0.122,-0.099,0.215
17.0515,0.221,0.018,0.32
17.0534,0.173,-0.047,-0.084
17.0555,0.088,0.006,-0.03
17.0574,0.308,0.092,-0.035
17.0594,0.301,-0.136,0.173
17.0674,0.37,-0.119,0.105
17.0675,0.37,-0.119,0.105
17.0676,0.37,-0.119,0.105
17.0677,0.37,-0.119,0.105
17.0694,0.245,-0.114,-0.217
17.0714,0.346,-0.141,-0.131
17.0735,0.261,-0.28,-0.068
17.0754,0.265,-0.225,0.01
17.0774,0.367,-0.15,-0.067
17.0794,0.389,-0.184,0.083
17.0874,0.453,-0.22,-0.013
17.0875,0.453,-0.22,-0.013
17.0876,0.453,-0.22,-0.013
17.0877,0.453,-0.22,-0.013
17.0894,0.275,-0.205,-0.037
17.0914,0.395,-0.333,0.28
17.0934,0.309,-0.145,-0.111
17.0954,0.274,-0.222,-0.202
17.0974,0.33,-0.202,-0.095
17.0994,0.455,-0.301,0.171
17.1074,0.081,-0.194,-0.079
17.1075,0.081,-0.194,-0.079
17.1076,0.081,-0.194,-0.079
17.1077,0.081,-0.194,-0.079
17.1094,0.209,-0.117,-0.174
17.1114,0.235,-0.221,-0.178
17.1134,0.445,-0.184,0.106
17.1154,0.442,-0.105,0.072
17.1174,0.145,-0.104,0.102
17.1194,0.187,0.089,-0.057
17.1282,0.349,-0.196,0.107
17.1283,0.349,-0.196,0.107
17.1284,0.261,-0.212,-0.041
17.1285,0.261,-0.212,-0.041
17.1294,0.269,-0.199,0.034
17.1314,0.161,0.176,-0.077
17.1334,-0.014,-0.32,0
17.1354,-0.089,-0.032,-0.335
17.1374,0.099,-0.181,-0.13
17.1394,0.31,-0.095,-0.09
17.1474,0.073,-0.326,-0.023
17.1485,0.116,-0.147,-0.107
17.1486,0.116,-0.147,-0.107
17.1487,0.116,-0.147,-0.107
17.1495,0.068,-0.178,-0.258
17.1515,0.113,-0.371,-0.135
17.1535,0.078,-0.204,-0.15
17.1555,0.239,-0.368,-0.141
17.1575,-0.005,-0.179,-0.231
17.1595,0.035,-0.245,-0.132
17.1673,0.126,-0.141,-0.169
17.1674,0.126,-0.141,-0.169
17.1675,0.126,-0.141,-0.169
17.1677,-0.019,-0.207,-0.17
17.1695,-0.132,-0.274,-0.076
17.1715,0.189,-0.183,0.085
17.1734,0.161,-0.214,0.081
17.1755,0.028,-0.221,-0.021
17.1774,0.041,-0.263,-0.136
17.1795,0.041,-0.308,-0.008
17.1874,0.195,-0.271,0.09
17.1875,0.195,-0.271,0.09
17.1876,0.195,-0.271,0.09
17.1877,0.132,-0.35,0.236
17.1895,0.011,-0.311,0.139
17.1915,0.261,-0.15,-0.115
17.1934,0.093,-0.251,-0.141
17.1955,0.059,-0.192,-0.058
17.1974,0.1,-0.395,-0.239
17.2071,0.147,-0.205,0.091
17.2073,0.147,-0.205,0.091
17.2074,0.147,-0.205,0.091
17.2075,0.147,-0.205,0.091
17.2076,0.147,-0.205,0.091
17.2095,0.238,-0.307,-0.089
17.2115,0.354,-0.151,0.038
17.2134,0.439,-0.241,-0.047
17.2155,0.255,-0.09,0.221
17.2174,0.372,0.056,0.223
17.2195,0.216,-0.119,-0.016
17.2282,0.417,-0.396,0.209
17.2283,0.417,-0.396,0.209
17.2284,0.417,-0.396,0.209
17.2285,0.417,-0.396,0.209
17.2295,0.507,-0.154,-0.035
17.2315,0.328,-0.126,0.079
17.2334,0.159,-0.122,0.031
17.2355,0.097,0.092,-0.209
17.2374,-0.05,-0.167,-0.115
17.2395,0.157,-0.039,-0.126
17.2473,0.153,-0.116,0.21
17.2484,0.067,-0.074,0.136
17.2485,0.067,-0.074,0.136
17.2486,0.067,-0.074,0.136
17.2495,-0.038,0.1,0.062
17.2515,-0.125,-0.108,-0.196
17.2534,0.218,0.06,-0.009
17.2555,0.407,0.011,-0.095
17.2574,0.331,-0.062,0.175
17.2594,0.195,-0.203,0.025
17.2673,0.021,-0.149,-0.115
17.2674,0.021,-0.149,-0.115
17.2675,0.021,-0.149,-0.115
17.2676,0.021,-0.149,-0.115
17.2694,0.278,-0.066,-0.097
17.2714,0.424,-0.061,0.013
17.2734,0.469,0.105,0.035
17.2754,0.295,-0.136,0.157
17.2774,-0.024,-0.105,0.052
17.2871,0.738,-0.047,-0.145
17.2873,0.738,-0.047,-0.145
17.2874,0.738,-0.047,-0.145
17.2875,0.738,-0.047,-0.145
17.2876,0.738,-0.047,-0.145
17.2894,0.574,-0.196,-0.022
17.2914,0.374,-0.023,0.055
17.2935,0.276,-0.074,0.103
17.2954,0.349,0.103,0.036
17.2974,0.509,-0.108,-0.139
17.2994,0.451,-0.343,-0.277
17.3073,0.381,-0.063,-0.037
17.3074,0.381,-0.063,-0.037
17.3075,0.381,-0.063,-0.037
17.3076,0.381,-0.063,-0.037
17.3095,0.478,-0.079,0.064
17.3114,0.408,-0.087,0.121
17.3134,0.553,-0.092,0.05
17.3154,0.285,-0.249,-0.084
17.3174,0.191,-0.089,0.096
17.3194,0.227,-0.052,-0.182
17.328,0.343,0.108,0.065
17.3281,0.343,0.108,0.065
17.3283,0.343,0.108,0.065
17.3284,0.097,-0.034,0.031
17.3294,0.146,-0.165,0.09
17.3314,0.219,0.015,0.077
17.3334,0.453,-0.164,0.044
17.3354,0.398,-0.047,0.21
17.3375,0.359,0.056,-0.12
17.3472,0.114,0.062,0.167
17.3474,-0.021,0.066,0.132
17.3483,-0.021,0.066,0.132
17.3484,0.19,0.046,0.032
17.3486,0.19,0.046,0.032
17.3494,0.167,0.049,0.077
17.3514,0.192,-0.133,-0.003
17.3534,0.188,-0.149,-0.007
17.3554,0.18,0.043,-0.081
17.3575,0.021,-0.113,-0.05
17.3594,-0.003,-0.049,-0.306
17.3674,0.42,0.004,0.106
17.3675,0.381,-0.089,0.159
17.3676,0.381,-0.089,0.159
17.3677,0.381,-0.089,0.159
17.3695,0.443,-0.087,0.212
17.3715,0.256,0.018,0.047
17.3735,0.086,-0.016,0.037
17.3755,0.009,-0.036,-0.186
17.3775,0.196,-0.077,-0.067
17.3795,0.266,-0.11,-0.174
17.3874,0.242,0.244,0.087
17.3876,0.242,0.244,0.087
17.3877,0.12,0.06,0.031
17.3878,0.12,0.06,0.031
17.3894,0.113,-0.056,0.026
17.3915,0.082,-0.003,0.01
17.3934,0.167,-0.026,-0.092
17.3955,0.153,-0.056,-0.048
17.3976,0.249,-0.032,-0.014
17.3994,0.313,0.074,-0.043
17.4075,0.352,-0.109,-0.009
17.4077,0.352,-0.109,-0.009
17.4078,0.336,-0.102,0.108
17.4079,0.336,-0.102,0.108
17.4094,0.123,-0.056,-0.057
17.4115,0.215,-0.095,0.116
17.4134,0.16,-0.124,0.134
17.4155,0.289,-0.047,0.106
17.4175,0.177,-0.021,-0.052
17.4194,0.3,-0.021,0.012
17.4282,-0.039,-0.024,-0.097
17.4283,-0.039,-0.024,-0.097
17.4284,-0.039,-0.024,-0.097
17.4285,-0.039,-0.024,-0.097
17.4294,0.01,-0.065,-0.129
17.4315,0.043,-0.088,0.015
17.4334,0.072,-0.022,-0.114
17.4355,0.035,-0.002,-0.087
17.4375,0.417,-0.104,0.163
17.4394,0.265,-0.037,0.059
17.4472,0.007,-0.06,-0.257
17.4481,0.685,-0.153,0.036
17.4483,0.685,-0.153,0.036
17.4484,0.685,-0.153,0.036
17.4494,0.607,-0.036,0.052
17.4515,0.151,0.028,-0.097
17.4534,0.35,-0.097,0.041
17.4554,0.282,-0.06,-0.061
17.4575,0.457,-0.095,0.038
17.4594,0.118,-0.023,-0.081
17.4673,0.338,-0.075,0.011
17.4675,0.338,-0.075,0.011
17.4677,0.338,-0.075,0.011
17.4679,0.338,-0.075,0.011
17.4715,0.091,-0.033,-0.174
17.4734,0.055,-0.05,-0.169
17.4755,0.202,-0.041,0.122
17.4775,0.215,-0.011,0.084
17.4871,-0.826,0.151,-0.102
17.4873,-0.826,0.151,-0.102
17.4874,-0.826,0.151,-0.102
17.4875,-0.826,0.151,-0.102
17.4877,-0.826,0.151,-0.102
17.4895,-0.558,0.019,0.231
17.4914,-0.449,0.127,0.01
17.4935,-0.138,-0.036,0.103
17.4955,0.096,-0.021,0.015
17.4974,0.112,-0.078,-0.204
17.4994,0.071,0.163,-0.23
17.5073,0.076,0.045,0.05
17.5075,0.076,0.045,0.05
17.5076,0.076,0.045,0.05
17.5078,0.076,0.045,0.05
17.5094,0.03,-0.104,0.133
17.5114,-0.059,0.001,0.093
17.5135,-0.777,0.209,-0.047
17.5154,-0.837,0.168,-0.08
17.5174,-0.48,0.139,0.09
17.5194,-0.345,0.102,-0.113
17.5283,-0.059,0.155,-0.111
17.5284,-0.059,0.155,-0.111
17.5285,-0.059,0.155,-0.111
17.5294,-0.082,0.096,0.038
17.5314,-0.092,0.188,0.024
17.5334,-0.33,0.084,0.031
17.5354,-0.39,0.096,0.092
17.5374,-0.234,-0.011,0.165
17.5394,-0.098,0.004,0.131
17.5473,0.042,-0.005,-0.08
17.5474,0.084,0.065,-0.078
17.5475,0.084,0.065,-0.078
17.5477,0.084,0.065,-0.078
17.5494,-0.048,0.067,-0.117
17.5514,0.087,0.159,-0.066
17.5534,0.125,0.062,0.023
17.5554,0.046,0.023,0.003
17.5574,0.147,-0.027,0.073
17.5594,0.198,0.035,-0.131
17.5674,0.341,-0.02,0.103
17.5675,0.324,0.015,0.015
17.5676,0.324,0.015,0.015
17.5677,0.324,0.015,0.015
17.5695,0.24,0.031,0.052
17.5714,0.047,0.039,0.071
17.5735,0.047,-0.01,-0.06
17.5755,-0.016,-0.008,-0.097
17.5775,-0.035,-0.064,-0.019
17.5873,0.172,-0.062,0.011
17.5875,0.172,-0.062,0.011
17.5876,0.3,0.012,0.145
17.5877,0.3,0.012,0.145
17.5878,0.3,0.012,0.145
17.5895,0.039,-0.048,-0.108
17.5915,0.074,-0.004,-0.123
17.5935,0.047,0.016,-0.095
17.5955,-0.088,-0.061,-0.226
17.5975,-0.219,-0.056,-0.103
17.5994,-0.135,-0.083,0.055
17.6215,0.012,0.017,-0.114
17.6298,0.076,-0.109,-0.016
17.63,0.076,-0.109,-0.016
17.6301,0.076,-0.109,-0.016
17.6302,0.076,-0.109,-0.016
17.6303,0.076,-0.109,-0.016
17.6305,0.076,-0.109,-0.016
17.6306,0.076,-0.109,-0.016
17.6769,0.169,0.084,0.028
17.6852,0.201,-0.153,-0.12
17.6937,0.051,-0.167,-0.091
17.6939,0.051,-0.167,-0.091
17.6941,0.089,-0.232,-0.24
17.697,-0.252,-0.064,-0.168
17.6971,-0.252,-0.064,-0.168
17.6972,-0.252,-0.064,-0.168
17.6974,-0.252,-0.064,-0.168
17.6975,-0.252,-0.064,-0.168
17.6977,-0.252,-0.064,-0.168
17.6979,-0.252,-0.064,-0.168
17.698,-0.191,-0.107,0.167
17.6981,-0.191,-0.107,0.167
17.6983,-0.191,-0.107,0.167
17.6984,-0.191,-0.107,0.167
17.6985,-0.191,-0.107,0.167
17.6987,-0.191,-0.107,0.167
17.6989,-0.191,-0.107,0.167
17.6991,-0.474,-0.212,-0.108
17.6992,-0.474,-0.212,-0.108
17.6993,-0.474,-0.212,-0.108
17.708,0.399,-0.09,0.252
17.7082,-0.175,-0.039,-0.107
17.7083,-0.175,-0.039,-0.107
17.7084,-0.175,-0.039,-0.107
17.7085,-0.175,-0.039,-0.107
17.7087,-0.175,-0.039,-0.107
17.7089,-0.175,-0.039,-0.107
17.7091,-0.175,-0.039,-0.107
17.7092,0.216,-0.066,0.208
17.7093,0.216,-0.066,0.208
17.7094,0.216,-0.066,0.208
17.7096,0.216,-0.066,0.208
17.7097,0.216,-0.066,0.208
17.7098,0.216,-0.066,0.208
17.7109,-0.006,0.07,-0.072
17.711,-0.006,0.07,-0.072
17.7111,0.156,-0.067,-0.03
17.7112,0.156,-0.067,-0.03
17.7113,0.156,-0.067,-0.03
17.7114,0.156,-0.067,-0.03
17.7116,0.156,-0.067,-0.03
17.7117,0.156,-0.067,-0.03
17.7118,0.156,-0.067,-0.03
17.712,0.156,-0.067,-0.03
17.7121,-0.015,-0.034,-0.207
17.7123,-0.015,-0.034,-0.207
17.7134,0.15,-0.118,0.026
17.7154,0.15,-0.131,-0.133
17.7174,0.078,-0.302,0
17.7272,0.105,-0.222,-0.09
17.7273,0.105,-0.222,-0.09
17.7283,0.32,-0.2,0.008
17.7284,0.32,-0.2,0.008
17.7285,0.32,-0.2,0.008
17.7294,-0.086,-0.065,-0.162
17.7314,0.191,-0.146,0.063
17.7335,-0.06,-0.156,-0.196
17.7354,0.04,-0.21,-0.005
17.7374,0.164,-0.286,0.015
17.7472,-0.634,-0.09,-0.239
17.7473,-0.08,-0.149,0.03
17.7474,-0.08,-0.149,0.03
17.7476,-0.08,-0.149,0.03
17.7477,-0.08,-0.149,0.03
17.7494,0.473,-0.173,0.027
17.7514,0.373,-0.252,0.003
17.7534,0.147,-0.211,-0.157
17.7554,0.212,-0.128,-0.056
17.7574,-0.002,-0.114,-0.219
17.7594,0.118,-0.232,-0.074
17.7673,-0.383,-0.131,0.301
17.7674,-0.721,-0.233,0.028
17.7676,-0.721,-0.233,0.028
17.7677,-0.721,-0.233,0.028
17.7695,-0.442,-0.349,-0.14
17.7714,-0.216,-0.025,-0.283
17.7734,0.21,-0.366,-0.123
17.7754,0.09,-0.262,-0.179
17.7774,0.345,-0.213,0.054
17.7794,0.107,-0.169,-0.205
17.7874,-0.436,-0.293,0.003
17.7875,-0.493,-0.153,0.163
17.7876,-0.493,-0.153,0.163
17.7877,-0.493,-0.153,0.163
17.7895,-0.276,-0.247,-0.064
17.7915,-0.23,-0.125,-0.02
17.7935,0.313,-0.3,0.015
17.7955,0.331,-0.369,0.044
17.7975,0.251,-0.211,-0.022
17.8072,0.372,-0.295,0.219
17.8084,-0.274,-0.174,0.166
17.8085,-0.274,-0.174,0.166
17.8086,-0.374,-0.241,0.122
17.8088,-0.374,-0.241,0.122
17.8095,-0.374,-0.241,0.122
17.8114,-0.306,-0.349,0.289
17.8135,0.161,-0.089,0.197
17.8154,0.261,-0.059,0.051
17.8175,0.475,-0.301,0.136
17.8196,0.623,-0.247,0.14
17.8275,-0.241,-0.162,0.032
17.8285,-0.185,-0.257,0.095
17.8286,-0.423,-0.155,0.106
17.8288,-0.423,-0.155,0.106
17.8295,-0.423,-0.155,0.106
17.8314,-0.377,-0.191,0.06
17.8335,-0.159,-0.372,0.036
17.8354,-0.016,-0.257,-0.134
17.8375,0.124,-0.295,-0.04
17.8395,0.159,-0.183,-0.014
17.8476,-0.042,-0.272,-0.053
17.8477,-0.042,-0.272,-0.053
17.8478,-0.206,-0.172,0.177
17.8479,-0.206,-0.172,0.177
17.8495,-0.483,-0.295,0.013
17.8514,-0.444,-0.225,0.307
17.8535,-0.193,-0.315,0.238
17.8554,0.179,-0.243,-0.076
17.8575,0.179,-0.225,-0.104
17.8595,0.111,-0.287,-0.1
17.8674,-0.325,-0.32,0.026
17.8676,-0.325,-0.32,0.026
17.8678,-0.325,-0.32,0.026
17.8679,-0.346,-0.234,0.183
17.8695,-0.621,-0.291,-0.071
17.8714,-0.445,-0.249,0.069
17.8735,0.161,-0.117,0.082
17.8754,0.149,-0.191,-0.11
17.8774,0.377,-0.312,0.017
17.8871,-0.122,-0.364,-0.092
17.8873,-0.122,-0.364,-0.092
17.8874,-0.122,-0.364,-0.092
17.8875,-0.122,-0.364,-0.092
17.8877,-0.122,-0.364,-0.092
17.8895,-0.432,-0.169,0.165
17.8914,-0.571,-0.253,0.004
17.8935,-0.352,-0.33,-0.019
17.8954,0.185,-0.188,-0.034
17.8974,0.394,-0.332,0.014
17.9082,0.309,-0.345,0.245
17.9083,0.309,-0.345,0.245
17.9085,0.309,-0.345,0.245
17.9087,0.309,-0.345,0.245
17.9094,0.166,-0.325,-0.027
17.9114,0.082,-0.216,0.074
17.9134,0.008,-0.226,0.078
17.9154,-0.477,-0.258,-0.016
17.9174,-0.212,-0.243,0.062
17.9194,-0.41,-0.184,-0.299
17.9274,0.089,-0.198,-0.058
17.9275,0.089,-0.198,-0.058
17.9276,0.089,-0.198,-0.058
17.9277,0.089,-0.198,-0.058
17.9295,0.26,-0.224,-0.008
17.9314,0.236,-0.369,0.079
17.9334,0.401,-0.329,0.054
17.9354,0.457,-0.301,0.21
17.9374,0.295,-0.362,0.204
17.9472,-0.575,-0.375,-0.195
17.9473,-0.575,-0.375,-0.195
17.9475,-0.575,-0.375,-0.195
17.9476,-0.575,-0.375,-0.195
17.9477,-0.575,-0.375,-0.195
17.9494,-0.201,-0.41,0.11
17.9534,0.275,-0.642,-0.15
17.9554,0.143,-0.398,-0.131
17.9574,0.038,-0.389,-0.174
17.9671,0.29,-0.447,0.061
17.9673,0.242,-0.289,0.062
17.9674,0.242,-0.289,0.062
17.9675,0.242,-0.289,0.062
17.9676,0.242,-0.289,0.062
17.9695,0.33,-0.322,0.186
17.9714,0.185,-0.234,0.033
17.9734,-0.092,-0.259,-0.121
17.9754,-0.682,-0.26,-0.399
17.9774,-0.477,-0.34,-0.102
17.9794,-0.095,-0.299,-0.017
17.9883,0.138,-0.303,-0.017
17.9884,-0.03,-0.296,-0.239
17.9885,-0.03,-0.296,-0.239
17.9887,-0.03,-0.296,-0.239
17.9894,0.083,-0.248,-0.196
17.9914,0.155,-0.375,-0.112
17.9934,-0.215,-0.314,-0.223
17.9955,0.126,-0.341,-0.015
17.9974,-0.294,-0.317,0.009
18.0072,0.228,-0.352,-0.208
18.0074,0.228,-0.352,-0.208
18.0085,0.165,-0.184,-0.101
